Công ty lương thực Bắc Giang	Bắc Giang	67 đường Nguyễn Văn Cừ - Thành phố  Bắc Giang - Bắc Giang	Bán buôn gạo, thực phẩm, đồ uống và sản phẩm thuốc lá, thuốc lào	2400113467	28-08-1998
Công ty vàng bạc đá quý tỉnh Bắc Giang	Bắc Giang	Đường Nguyễn Thị Lựu - Thành phố  Bắc Giang - Bắc Giang	Bán lẻ đồ ngũ kim, sơn, kính và thiết bị lắp đặt khác trong xây dựng trong các cửa hàng chuyên doanh	2400113058	28-08-1998
Viễn Thông Bắc Giang	Bắc Giang	Số 34, đường Nguyễn Thị Lưu - Thành phố  Bắc Giang - Bắc Giang	Hoạt động viễn thông khác	2400114069	28-08-1998
Chi nhánh ngân hàng nông nghiệp và PTnông thôn Bắc Giang	Bắc Giang	45 Đường Ngô Gia Tự - Thành phố  Bắc Giang - Bắc Giang	Hoạt động trung gian tiền tệ khác	2400113851	28-08-1998
Công Ty Cổ Phần  - Tổng Công Ty May Bắc Giang	Bắc Giang	Số 349 Đường Giáp Hải - Phường Dĩnh Kế - Thành phố  Bắc Giang - Bắc Giang	Sản xuất hàng may sẵn (trừ trang phục)	2400111910	21-08-1998
Công Ty TNHH Long Hà	Bắc Giang	23 Quang Trung - Phường Trần Phú - Thành phố  Bắc Giang - Bắc Giang	Sản xuất sản phẩm thuốc lá	2400106558	21-08-1998
Công Ty CP Habada	Bắc Giang	80 Lý Thái Tổ - Phường Trần Phú - Thành phố  Bắc Giang - Bắc Giang	Sản xuất bia và mạch nha ủ men bia	2400109781	21-08-1998
Công Ty CP Xuất Nhập Khẩu Bắc Giang	Bắc Giang	Số 1 đường Nguyễn Văn Cừ - Phường Trần Phú - Thành phố  Bắc Giang - Bắc Giang	Bán lẻ lương thực, thực phẩm, đồ uống, thuốc lá, thuốc lào chiếm tỷ trọng lớn trong các cửa hàng kinh doanh tổng hợp	2400110949	21-08-1998
Công Ty dược tỉnh Bắc Giang	Bắc Giang	Số 224 đường Lê Lợi phường Lê Lợi - Thành phố  Bắc Giang - Bắc Giang	Bán lẻ thuốc, dụng cụ y tế, mỹ phẩm và vật phẩm vệ sinh trong các cửa hàng chuyên doanh	2400111364	21-08-1998
Công ty vật tư tổng hợp Bắc Giang	Bắc Giang	Đường Nguyễn Khắc Nhu - Thành phố  Bắc Giang - Bắc Giang	Bán buôn máy móc, thiết bị và phụ tùng máy	2400112128	21-08-1998
Công ty muối I ốt	Bắc Giang	142 đường Thánh Thiên phường Lê Lợi - Thành phố  Bắc Giang - Bắc Giang	Sản xuất thực phẩm khác chưa được phân vào đâu	2400111780	21-08-1998
Công ty Thương mại Bắc Giang	Bắc Giang	Đường Xương Giang - Thành phố  Bắc Giang - Bắc Giang	Bán buôn chuyên doanh khác	2400110723	21-08-1998
Công Ty CP Du Lịch Bắc Giang	Bắc Giang	08, đường Nguyễn Văn Cừ - Phường Trần Phú - Thành phố  Bắc Giang - Bắc Giang	Nhà hàng và các dịch vụ ăn uống phục vụ lưu động	2400110265	21-08-1998
Công ty sách giáo khoa và thiết bị trường họctỉnh Bắc Giang	Bắc Giang	Đường Nguyễn Thị Lựu - Ngô Quyền - Thành phố  Bắc Giang - Bắc Giang	Bán buôn chuyên doanh khác	2400110360	21-08-1998
Công ty phát hành sách và vật phẩm văn hoá tỉnh Bắc Giang	Bắc Giang	Đường Nguyễn Văn Cừ - Thành phố  Bắc Giang - Bắc Giang	Bán buôn chuyên doanh khác	2400110106	21-08-1998
Công ty vật tư kỹ thuật nông nghiệp Bắc giang	Bắc Giang	Đường Lý Thái Tổ - Thành phố  Bắc Giang - Bắc Giang	Bán buôn chuyên doanh khác	2400108996	21-08-1998
Công Ty cơ khí nông nghiệp Bắc Giang	Bắc Giang	Quán Thành xã Thọ Xương - Thành phố  Bắc Giang - Bắc Giang	Hoạt động dịch vụ nông nghiệp	2400109421	21-08-1998
Công ty KDCB hàng lương ,nông sản,thực phẩm XK Bắc Sơn	Bắc Giang	127 Lý Thái Tổ phường Trần Phú - Thành phố  Bắc Giang - Bắc Giang	Bán buôn gạo, thực phẩm, đồ uống và sản phẩm thuốc lá, thuốc lào	2400107544	21-08-1998
Công Ty TNHH Hưng Thịnh	Bắc Giang	158 Nguyễn Văn Cừ - Phường Lê Lợi - Thành phố  Bắc Giang - Bắc Giang	Sản xuất bia và mạch nha ủ men bia	2400106438	21-08-1998
Xí nghiệp mộc tập thể cổ phần Bảo Sơn	Bắc Giang	248 đường Nguyễn Công Hãng - Thành phố  Bắc Giang - Bắc Giang	Sản xuất giường, tủ, bàn, ghế	2400106727	21-08-1998
Hợp tác xã cổ phần Song Thịnh	Bắc Giang	Số 40 đường Xương Giang - Trần Phú - Thành phố  Bắc Giang - Bắc Giang	Sản xuất sản phẩm khác bằng kim loại chưa được phân vào đâu	2400107304	21-08-1998
HTX chế biến Lâm sản Thọ Xương	Bắc Giang	Đường Giáp Hải,thôn Xương Giang,xã Thọ Xương - Thành phố  Bắc Giang - Bắc Giang	Sản xuất giường, tủ, bàn, ghế	2400107417	21-08-1998
Trung tâm phát hành phim và chiếu bóng	Bắc Giang	Đường Nguyễn Thị Lựu - Thành phố  Bắc Giang - Bắc Giang	Hoạt động chiếu phim	2400111572	21-08-1998
Trung tâm dịch vụ việc làm tỉnh Bắc Giang	Bắc Giang	Số 378 Nguyễn Công Hãng - Trần Phú - Thành phố  Bắc Giang - Bắc Giang	Cung ứng và quản lý nguồn lao động	2400112216	21-08-1998
Trường trung cấp nghề thủ công mỹ nghệ 19-5 Bắc Giang	Bắc Giang	Thôn Tân Ngọc xã Tân Mỹ - Thành phố  Bắc Giang - Bắc Giang	Hoạt động tư vấn quản lý	2400112343	21-08-1998
Đặng Đức Trung	Bắc Giang	Chợ thương - Phường Trần Phú - Thành phố  Bắc Giang - Bắc Giang	Bán lẻ hàng may mặc, giày dép, hàng da và giả da trong các cửa hàng chuyên doanh	2400107840	21-08-1998
Công Ty TNHH Thắng Lợi	Bắc Giang	Số 33 - đường Trần Quốc Toản - Phường Ngô Quyền - Thành phố  Bắc Giang - Bắc Giang	Bán buôn gạo, thực phẩm, đồ uống và sản phẩm thuốc lá, thuốc lào	2400101486	20-08-1998
Công Ty TNHH  Bắc Hà	Bắc Giang	Số 243, đường Nguyễn Văn Cừ - Phường Hoàng Văn Thụ - Thành phố  Bắc Giang - Bắc Giang	Sản xuất các sản phẩm khác từ giấy và bìa chưa được phân vào đâu	2400102899	20-08-1998
Công Ty TNHH Kinh Doanh Vật Liệu Xây Dựng Nam Thắng	Bắc Giang	14 phố Tân Ninh - Phường Trần Phú - Thành phố  Bắc Giang - Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400103701	20-08-1998
Công Ty TNHH Việt Thắng.	Bắc Giang	Tòa nhà đa năng Việt Thắng, đường Hoàng Văn Thụ - Xã Xương Giang - Thành phố  Bắc Giang - Bắc Giang	Sản xuất thuốc trừ sâu và sản phẩm hoá chất khác dùng trong nông nghiệp	2400101782	20-08-1998
Công Ty TNHH Bắc Hà	Bắc Giang	Số 2, đường Nguyễn Khắc Nhu - Phường Ngô Quyền - Thành phố  Bắc Giang - Bắc Giang	Vận tải hành khách đường bộ khác	2400105265	20-08-1998
Công Ty TNHH Việt Nga	Bắc Giang	Ngõ 28, Đường Bờ Đê, Cụm Tân Thành - Phường Đa Mai - Thành phố  Bắc Giang - Bắc Giang	Xây dựng nhà các loại	2400103116	20-08-1998
Công Ty TNHH Công Ty Thương Mại Trường An	Bắc Giang	Số 228 đường Lê Lợi - Phường Hoàng Văn Thụ - Thành phố  Bắc Giang - Bắc Giang	Bán lẻ phụ tùng và các bộ phận phụ trợ của mô tô, xe máy	2400100644	20-08-1998
Công ty sản xuất và xuất khẩu lâm đặc sản mỹ nghệ Phan Nam	Bắc Giang	05 đường Nguyễn Văn Cừ - Thành phố  Bắc Giang - Bắc Giang	Sản xuất giường, tủ, bàn, ghế	2400106156	20-08-1998
Công ty TNHH thương mại Phú An	Bắc Giang	Số 5 ngõ 1 đường Công an võ trang phường Trần Nguyên Hãn - Thành phố  Bắc Giang - Bắc Giang	Bán buôn gạo, thực phẩm, đồ uống và sản phẩm thuốc lá, thuốc lào	2400105508	20-08-1998
Công ty cổ phần đầu tư phát triển miền núi PAC-BO	Bắc Giang	100 Lý Thái Tổ - Thành phố  Bắc Giang - Bắc Giang	Bán buôn ô tô và xe có động cơ khác	2400105709	20-08-1998
Công ty TNHH dược phẩm Thành Giang	Bắc Giang	Số 127 - Đường Huyền Quang phường Hoàng Văn Thụ - Thành phố  Bắc Giang - Bắc Giang	Bán lẻ thuốc, dụng cụ y tế, mỹ phẩm và vật phẩm vệ sinh trong các cửa hàng chuyên doanh	2400103677	20-08-1998
Công Ty Đại Dương	Bắc Giang	Số 1 cụm 3 phường Thọ Xương - Thành phố  Bắc Giang - Bắc Giang	Xây dựng công trình kỹ thuật dân dụng	2400103211	20-08-1998
Công ty chế biến Lâm sản Đa Mai	Bắc Giang	376 Chi Ly - Trần Phú - Thành phố  Bắc Giang - Bắc Giang	Sản xuất giường, tủ, bàn, ghế	2400103444	20-08-1998
Công ty Minh Ngọc	Bắc Giang	402 đường Xương Giang - Ngô Quyền - Thành phố  Bắc Giang - Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400102070	20-08-1998
Công Ty Xây dựng Thương Giang	Bắc Giang	49-Nguyễn Công Hãng - Ngô Quyền - Thành phố  Bắc Giang - Bắc Giang	Xây dựng công trình kỹ thuật dân dụng	2400102183	20-08-1998
Công Ty TNHH Sửa Chữa Phương Tiện Vận Tải Thủy Sông Thương Bắc Giang	Bắc Giang	Xã Song Mai - Xã Song Mai - Thành phố  Bắc Giang - Bắc Giang	Đóng tàu và cấu kiện nổi	2400101077	20-08-1998
Công Ty Trách Nhiệm Hữu Hạn Sản Xuất Thương Mại Dịch Vụ Tiến Thành	Bắc Giang	Cụm công nghiệp Dĩnh Kế, - Phường Dĩnh Kế - Thành phố  Bắc Giang - Bắc Giang	Bán buôn thực phẩm	2400101609	20-08-1998
Công ty xây dựng Thị xã Bắc Giang	Bắc Giang	20 đường Châu xuyên - Lê Lợi - Thành phố  Bắc Giang - Bắc Giang	Xây dựng công trình kỹ thuật dân dụng	2400101214	20-08-1998
Công ty xây dựng Thành Nam	Bắc Giang	Số 07 - Nguyễn Công Hãng - Thành phố  Bắc Giang - Bắc Giang	Xây dựng công trình kỹ thuật dân dụng	2400100764	20-08-1998
Công Ty CP Xây Dựng Và Thương Mại Lam Sơn	Bắc Giang	Số 08, đường Nguyên Hồng. - Phường Hoàng Văn Thụ - Thành phố  Bắc Giang - Bắc Giang	Xây dựng công trình kỹ thuật dân dụng	2400100972	20-08-1998
HTX tập thể Cổ phần cơ khí 10 Bắc Giang	Bắc Giang	33 đường Xương Giang - Ngô Quyền - Thành phố  Bắc Giang - Bắc Giang	Bán mô tô, xe máy	2400100884	20-08-1998
Nhà khách tỉnh Bắc Giang	Bắc Giang	Đường Hùng Vương phường Ngô Quyền - Thành phố  Bắc Giang - Bắc Giang	Dịch vụ lưu trú ngắn ngày	2400103564	20-08-1998
Xưởng nghiên cứu thực nghiệm công nghệ mới	Bắc Giang	Lô 14+15 cụm công nghiệp Thọ Xương - Thành phố  Bắc Giang - Bắc Giang	Sản xuất hoá chất cơ bản	2400103959	20-08-1998
Xí nghiệp  cơ kim khí vật liệu xây dựng Thành Phát	Bắc Giang	250 Đường Nguyễn Công Hãng,phường Trần Nguyên Hãn - Thành phố  Bắc Giang - Bắc Giang	Sản xuất dao kéo, dụng cụ cầm tay và đồ kim loại thông dụng	2400104293	20-08-1998
HTX Cổ phần 20 - 10	Bắc Giang	Số 37  đường Xương Giang phường Ngô Quyền - Thành phố  Bắc Giang - Bắc Giang	Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện	2400104945	20-08-1998
Trung tâm tính toán và phát hành biểu mẫu thống kê Bắc giang	Bắc Giang	57 Đường Nguyễn Văn Cừ - Ngô Quyền - Thành phố  Bắc Giang - Bắc Giang	Dịch vụ liên quan đến in	2400104857	20-08-1998
Trường Trung cấp nghề số 1 Bắc Giang	Bắc Giang	Cụm 5 phường Thọ Xương - Thành phố  Bắc Giang - Bắc Giang	Giáo dục nghề nghiệp	2400104695	20-08-1998
HTX cơ khí - Vận tải Bắc Giang	Bắc Giang	Cụm công nghiệp Xương Giang - Thành phố  Bắc Giang - Bắc Giang	Sản xuất sản phẩm khác bằng kim loại chưa được phân vào đâu	2400105096	20-08-1998
Công ty FUJITA Corporation - Thầu chính hệ thống cáp máy phát điện công ty TNHH  SANYO OPT Việt Nam	Bắc Giang	- Tỉnh Bắc Giang - Bắc Giang	Lắp đặt hệ thống điện, hệ thống cấp thoát nước và lắp đặt xây dựng khác	2400408894-001	15-09-2011
Công ty xây dựng Sumitomo Mitsui - TTK&TCXDNM Tokai trim-GĐ1	Bắc Giang	- Tỉnh Bắc Giang - Bắc Giang	Xây dựng nhà các loại	0104126889-001	18-04-2011
Chi nhánh công ty TNHH đầu tư Đồng Lực tại Bắc Giang	Bắc Giang	Tổ 8 khu phố 4 phường Mỹ Độ - Tỉnh Bắc Giang - Bắc Giang	Xây dựng công trình kỹ thuật dân dụng	2400371997	19-01-2007
Chi nhánh Cty TNHH Tin học- Điện tử- Viễn thông An phương	Bắc Giang	15 Nguyễn  Văn Cừ - Ngô Quyền - Tỉnh Bắc Giang - Bắc Giang	Bán buôn máy móc, thiết bị và phụ tùng máy	2400291389-001	10-10-2005
Công ty TNHH Bảo Linh	Bắc Giang	382 Hoàng Hoa Thám - Đa Mai - Tỉnh Bắc Giang - Bắc Giang	Xây dựng công trình kỹ thuật dân dụng	2400274841	15-12-2000
Công ty cổ phần tư vấn xây dựng Xương giang	Bắc Giang	Số 32 đường Quang trung - Tỉnh Bắc Giang - Bắc Giang	Xây dựng công trình kỹ thuật dân dụng	2400263920	04-04-2000
Công Ty TNHH Thc Vina	Bắc Giang	Thôn Lốt, Xã An Châu, Huyện Sơn Động, Tỉnh Bắc Giang	Cung ứng lao động tạm thời	2400858572	27-02-2019
Công Ty TNHH Hướng Tâm Đường	Bắc Giang	Thôn Vá, Xã An Bá, Huyện Sơn Động, Tỉnh Bắc Giang	Quảng cáo	2400857459	18-01-2019
Công Ty TNHH Tmdv Xây Dựng Danh Hòa	Bắc Giang	Thôn Mậu, Xã Tuấn Mậu, Huyện Sơn Động, Tỉnh Bắc Giang		2400856871	15-01-2019
Công Ty TNHH Tmdv Xd Kim Phát Bắc Giang	Bắc Giang	Thôn Bài, Xã Tuấn Mậu, Huyện Sơn Động, Tỉnh Bắc Giang	Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện	2400856896	15-01-2019
Công Ty TNHH Đầu Tư Phát Triển Thương Mại Ngọc Linh	Bắc Giang	Thôn Đồng Diễu , Xã Dương Hưu, Huyện Sơn Động, Tỉnh Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400850654	25-10-2018
Công Ty TNHH Xây Dựng Và Thương Mại An Lộc Thịnh	Bắc Giang	Thôn Cẩm Đàn, Xã Cẩm Đàn, Huyện Sơn Động, Tỉnh Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400850291	22-10-2018
Công Ty TNHH Thương Mại Và Xây Dựng Hữu Hảo	Bắc Giang	Thôn Lán Than, Xã An Bá, Huyện Sơn Động, Tỉnh Bắc Giang	Vận tải hàng hóa bằng đường bộ	2400850037	18-10-2018
Công Ty TNHH Đầu Tư Viết Xuân	Bắc Giang	Thôn Nòn, Thị Trấn Thanh Sơn, Huyện Sơn Động, Tỉnh Bắc Giang	Bán buôn vải, hàng may sẵn, giày dép	2400848856	08-10-2018
Công Ty TNHH Một Thành Viên Thương Mại Quang Tỏ	Bắc Giang	Thôn Thượng, Xã Long Sơn, Huyện Sơn Động, Tỉnh Bắc Giang	Bán buôn chuyên doanh khác chưa được phân vào đâu	2400847443	19-09-2018
Công Ty TNHH Một Thành Viên Kim Loại Màu T&t	Bắc Giang	Thôn Đồng Rì, Thị Trấn Thanh Sơn, Huyện Sơn Động, Tỉnh Bắc Giang	Bán buôn kim loại và quặng kim loại	2400847411	19-09-2018
Công Ty TNHH Một Thành Viên Phú Cường Pt	Bắc Giang	Thôn Nòn, Thị Trấn Thanh Sơn, Huyện Sơn Động, Tỉnh Bắc Giang	Bán buôn chuyên doanh khác chưa được phân vào đâu	2400847436	19-09-2018
Công Ty TNHH Một Thành Viên Vượng Minh Phát	Bắc Giang	Thôn Thượng, Xã Long Sơn, Huyện Sơn Động, Tỉnh Bắc Giang	Bán buôn chuyên doanh khác chưa được phân vào đâu	2400847429	19-09-2018
Công Ty TNHH Tư Vấn Thiết Kế Sơn Thao Trang	Bắc Giang	Thôn Đồng Chu, Xã Yên Định, Huyện Sơn Động, Tỉnh Bắc Giang	Hoạt động xây dựng chuyên dụng khác	2400846425	31-08-2018
Công Ty TNHH Xây Dựng Và Thương Mại Hữu Dũng	Bắc Giang	Thôn Nòn, Thị Trấn Thanh Sơn, Huyện Sơn Động, Tỉnh Bắc Giang	Bán buôn tổng hợp	2400846658	30-08-2018
Công Ty TNHH Dịch Vụ Bảo Vệ Tuấn Mậu	Bắc Giang	Thôn Bài, Xã Tuấn Mậu, Huyện Sơn Động, Tỉnh Bắc Giang	Hoạt động bảo vệ cá nhân	2400846182	30-08-2018
Công Ty TNHH Đầu Tư Phát Triển Thương Mại Nguyễn Tiến Minh	Bắc Giang	Thôn Mặn, Xã An Lập, Huyện Sơn Động, Tỉnh Bắc Giang	Bán buôn tổng hợp	2400845580	20-08-2018
Công Ty TNHH Kinh Doanh Thương Mại Tổng Hợp Duy Đông	Bắc Giang	Thôn Tam Điệp, Xã An Lập, Huyện Sơn Động, Tỉnh Bắc Giang	Bán buôn tổng hợp	2400845573	17-08-2018
Công Ty TNHH Sản Xuất Và Thương Mại Tổng Hợp Hải Thanh	Bắc Giang	Thôn Nòn, Thị Trấn Thanh Sơn, Huyện Sơn Động, Tỉnh Bắc Giang	Bán buôn tổng hợp	2400844682	03-08-2018
Công Ty TNHH Kinh Doanh Vận Tải Xây Dựng Thành Công	Bắc Giang	Thôn Mặn, Xã An Lập, Huyện Sơn Động, Tỉnh Bắc Giang	Vận tải hàng hóa bằng đường bộ	2400843946	30-07-2018
Công Ty TNHH Xd&tm Vt Văn Vượng	Bắc Giang	Thôn Nhân Định, Xã Yên Định, Huyện Sơn Động, Tỉnh Bắc Giang	Xây dựng nhà các loại	2400843569	25-07-2018
Công Ty TNHH Xây Dựng Toàn Thu	Bắc Giang	Thôn Nòn, Thị Trấn Thanh Sơn, Huyện Sơn Động, Tỉnh Bắc Giang	Xây dựng nhà các loại	2400843287	23-07-2018
Công Ty TNHH Thương Mại Vật Liệu Duy Tùng	Bắc Giang	Thôn Phe, Xã Vân Sơn, Huyện Sơn Động, Tỉnh Bắc Giang	Bán buôn vật liệu, thiết bị lắp đặt khác trong xây dựng	2400843061	10-07-2018
Công Ty TNHH Tmdv Xây Dựng An Khang Bắc Giang	Bắc Giang	Thôn Nhân Định, Xã Yên Định, Huyện Sơn Động, Tỉnh Bắc Giang	Sản xuất sản phẩm khác từ gỗ; sản xuất sản phẩm từ tre, nứa, rơm, rạ và vật liệu tết bện	2400842318	29-06-2018
